timestamp,split,label,session,side,relative_path,face_score,face_height,eye_distance,roll_angle_deg,center_x,center_y,crop_box,face_box
20260625_101539_479,train,squint,squint,right,train/squint/squint/eye_R_20260625_101539_479.png,0.999023,350.048767,131.380985,-7.721819,413.231140,153.388672,"378.000000,118.000000,449.000000,189.000000","213.081787,42.109818,495.535828,392.158569"
20260625_101539_599,train,squint,squint,left,train/squint/squint/eye_L_20260625_101539_599.png,0.998535,350.048767,131.380955,-7.721821,280.834900,171.041489,"245.000000,136.000000,316.000000,206.000000","213.194427,42.109818,493.134613,392.158569"
20260625_101539_599,train,squint,squint,right,train/squint/squint/eye_R_20260625_101539_599.png,0.998535,350.048767,131.380955,-7.721821,411.024506,153.388672,"376.000000,118.000000,446.000000,189.000000","213.194427,42.109818,493.134613,392.158569"
20260625_101539_699,train,squint,squint,left,train/squint/squint/eye_L_20260625_101539_699.png,0.998535,350.048737,128.666050,-5.906146,278.628265,168.834900,"244.000000,134.000000,313.000000,203.000000","212.151520,45.542717,489.600250,395.591461"
20260625_101539_699,train,squint,squint,right,train/squint/squint/eye_R_20260625_101539_699.png,0.998535,350.048737,128.666050,-5.906146,406.611328,155.595261,"372.000000,121.000000,441.000000,190.000000","212.151520,45.542717,489.600250,395.591461"
20260625_101539_811,train,squint,squint,left,train/squint/squint/eye_L_20260625_101539_811.png,0.998047,356.363770,135.486206,-6.546297,274.215057,172.140579,"239.000000,137.000000,310.000000,208.000000","205.956757,42.425652,493.506409,398.789429"
20260625_101539_811,train,squint,squint,right,train/squint/squint/eye_R_20260625_101539_811.png,0.998047,356.363770,135.486206,-6.546297,408.817902,156.694336,"373.000000,121.000000,444.000000,192.000000","205.956757,42.425652,493.506409,398.789429"
20260625_101539_931,train,squint,squint,left,train/squint/squint/eye_L_20260625_101539_931.png,0.999023,353.192139,128.666047,-5.906133,278.628265,171.041489,"244.000000,136.000000,314.000000,206.000000","213.295822,41.682419,490.744568,394.874573"
20260625_101539_931,train,squint,squint,right,train/squint/squint/eye_R_20260625_101539_931.png,0.999023,353.192139,128.666047,-5.906133,406.611328,157.801880,"372.000000,123.000000,442.000000,193.000000","213.295822,41.682419,490.744568,394.874573"
20260625_101540_043,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_043.png,0.998047,353.192139,130.861104,-5.806720,278.628265,167.727356,"244.000000,133.000000,313.000000,203.000000","214.440155,44.011475,491.888885,397.203613"
20260625_101540_043,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_043.png,0.998047,353.192139,130.861104,-5.806720,408.817902,154.487747,"374.000000,120.000000,444.000000,189.000000","214.440155,44.011475,491.888885,397.203613"
20260625_101540_155,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_155.png,0.998535,366.050629,135.054260,-4.685900,277.529236,169.942444,"242.000000,134.000000,313.000000,205.000000","213.153992,32.924133,493.094177,398.974762"
20260625_101540_155,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_155.png,0.998535,366.050629,135.054260,-4.685900,412.132080,158.909424,"377.000000,123.000000,448.000000,194.000000","213.153992,32.924133,493.094177,398.974762"
20260625_101540_275,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_275.png,0.998535,356.363800,135.755442,-7.471561,276.421692,172.140579,"240.000000,136.000000,312.000000,208.000000","213.194427,44.714241,493.134613,401.078033"
20260625_101540_275,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_275.png,0.998535,356.363800,135.755442,-7.471561,411.024506,154.487747,"375.000000,119.000000,447.000000,190.000000","213.194427,44.714241,493.134613,401.078033"
20260625_101540_387,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_387.png,0.998047,353.192139,131.102706,-6.766176,280.834900,173.248108,"246.000000,138.000000,316.000000,209.000000","216.819092,47.403931,491.798553,400.596069"
20260625_101540_387,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_387.png,0.998047,353.192139,131.102706,-6.766176,411.024506,157.801880,"376.000000,122.000000,446.000000,193.000000","216.819092,47.403931,491.798553,400.596069"
20260625_101540_499,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_499.png,0.998047,356.363800,135.486233,-6.546283,275.322601,169.933960,"240.000000,134.000000,311.000000,205.000000","215.544006,44.714241,492.992737,401.078033"
20260625_101540_499,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_499.png,0.998047,356.363800,135.486233,-6.546283,409.925476,154.487747,"374.000000,119.000000,445.000000,190.000000","215.544006,44.714241,492.992737,401.078033"
20260625_101540_599,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_599.png,0.998535,350.048737,133.294227,-6.654432,278.628265,172.140579,"244.000000,137.000000,314.000000,207.000000","214.440155,49.016083,491.888885,399.064819"
20260625_101540_599,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_599.png,0.998535,350.048737,133.294227,-6.654432,411.024506,156.694336,"376.000000,122.000000,446.000000,192.000000","214.440155,49.016083,491.888885,399.064819"
20260625_101540_711,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_711.png,0.999023,350.048767,131.102706,-6.766176,280.834900,173.248108,"246.000000,138.000000,316.000000,208.000000","214.440155,47.831329,491.888885,397.880096"
20260625_101540_711,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_711.png,0.999023,350.048767,131.102706,-6.766176,411.024506,157.801880,"376.000000,123.000000,446.000000,193.000000","214.440155,47.831329,491.888885,397.880096"
20260625_101540_823,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_823.png,0.998535,356.363800,133.056573,-5.710587,278.628265,167.727356,"244.000000,133.000000,314.000000,203.000000","215.483017,43.569946,495.423218,399.933746"
20260625_101540_823,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_823.png,0.998535,356.363800,133.056573,-5.710587,411.024506,154.487747,"376.000000,119.000000,446.000000,190.000000","215.483017,43.569946,495.423218,399.933746"
20260625_101540_923,train,squint,squint,left,train/squint/squint/eye_L_20260625_101540_923.png,0.998047,350.048767,133.294223,-6.654419,278.628265,169.933960,"244.000000,135.000000,314.000000,205.000000","214.338715,47.871765,494.278900,397.920532"
20260625_101540_923,train,squint,squint,right,train/squint/squint/eye_R_20260625_101540_923.png,0.998047,350.048767,133.294223,-6.654419,411.024506,154.487747,"376.000000,120.000000,446.000000,189.000000","214.338715,47.871765,494.278900,397.920532"
20260625_101541_035,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_035.png,0.998535,346.933289,128.665989,-5.906149,283.041504,172.140579,"249.000000,138.000000,317.000000,206.000000","219.187042,52.862396,491.719116,399.795685"
20260625_101541_035,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_035.png,0.998535,346.933289,128.665989,-5.906149,411.024506,158.900940,"377.000000,125.000000,445.000000,193.000000","219.187042,52.862396,491.719116,399.795685"
20260625_101541_147,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_147.png,0.998535,350.048767,128.457683,-4.927111,283.041504,173.248108,"249.000000,139.000000,317.000000,207.000000","219.187042,50.119919,491.719116,400.168701"
20260625_101541_147,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_147.png,0.998535,350.048767,128.457683,-4.927111,411.024506,162.215088,"377.000000,128.000000,445.000000,196.000000","219.187042,50.119919,491.719116,400.168701"
20260625_101541_247,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_247.png,0.998535,353.192139,132.855154,-4.763642,279.735840,173.248108,"245.000000,139.000000,314.000000,208.000000","217.922958,48.548218,492.902374,401.740356"
20260625_101541_247,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_247.png,0.998535,353.192139,132.855154,-4.763642,412.132080,162.215088,"378.000000,128.000000,446.000000,197.000000","217.922958,48.548218,492.902374,401.740356"
20260625_101541_351,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_351.png,0.999023,350.048737,128.911734,-6.881732,283.041504,175.454712,"248.000000,140.000000,318.000000,211.000000","216.819092,48.975616,491.798553,399.024353"
20260625_101541_351,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_351.png,0.999023,350.048737,128.911734,-6.881732,411.024506,160.008469,"376.000000,125.000000,446.000000,195.000000","216.819092,48.975616,491.798553,399.024353"
20260625_101541_451,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_451.png,0.999023,350.048767,131.102738,-6.766181,283.041504,175.454712,"248.000000,140.000000,318.000000,210.000000","220.399811,51.264221,490.506348,401.312988"
20260625_101541_451,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_451.png,0.999023,350.048767,131.102738,-6.766181,413.231140,160.008469,"378.000000,125.000000,448.000000,195.000000","220.399811,51.264221,490.506348,401.312988"
20260625_101541_571,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_571.png,0.999023,353.192139,128.666050,-5.906146,285.248077,173.248108,"250.000000,138.000000,320.000000,208.000000","218.042755,48.548218,490.574890,401.740356"
20260625_101541_571,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_571.png,0.999023,353.192139,128.666050,-5.906146,413.231140,160.008469,"378.000000,125.000000,448.000000,195.000000","218.042755,48.548218,490.574890,401.740356"
20260625_101541_683,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_683.png,0.998535,350.048767,126.471333,-6.009013,287.454712,173.248108,"253.000000,139.000000,322.000000,208.000000","221.601791,51.264221,489.304443,401.312988"
20260625_101541_683,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_683.png,0.998535,350.048767,126.471333,-6.009013,413.231140,160.008469,"379.000000,125.000000,448.000000,195.000000","221.601791,51.264221,489.304443,401.312988"
20260625_101541_783,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_783.png,0.998535,346.933319,126.471333,-6.009013,285.248077,173.248108,"251.000000,139.000000,320.000000,208.000000","217.963394,50.533356,492.942810,397.466675"
20260625_101541_783,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_783.png,0.998535,346.933319,126.471333,-6.009013,411.024506,160.008469,"377.000000,126.000000,445.000000,194.000000","217.963394,50.533356,492.942810,397.466675"
20260625_101541_895,train,squint,squint,left,train/squint/squint/eye_L_20260625_101541_895.png,0.998535,346.933289,126.471331,-6.009006,285.248077,175.454712,"251.000000,141.000000,320.000000,210.000000","219.187042,52.821960,491.719116,399.755249"
20260625_101541_895,train,squint,squint,right,train/squint/squint/eye_R_20260625_101541_895.png,0.998535,346.933289,126.471331,-6.009006,411.024506,162.215088,"377.000000,128.000000,445.000000,197.000000","219.187042,52.821960,491.719116,399.755249"
20260625_101542_007,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_007.png,0.999023,346.933319,128.666048,-5.906140,285.248077,175.454712,"251.000000,141.000000,320.000000,210.000000","219.187042,50.533356,491.719116,397.466675"
20260625_101542_007,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_007.png,0.999023,346.933319,128.666048,-5.906140,413.231140,162.215088,"379.000000,128.000000,448.000000,196.000000","219.187042,50.533356,491.719116,397.466675"
20260625_101542_127,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_127.png,0.998535,353.192139,128.287061,-3.945185,286.355621,173.248108,"252.000000,139.000000,320.000000,207.000000","221.435211,48.548218,493.967285,401.740356"
20260625_101542_127,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_127.png,0.998535,353.192139,128.287061,-3.945185,414.338684,164.421692,"380.000000,131.000000,448.000000,198.000000","221.435211,48.548218,493.967285,401.740356"
20260625_101542_231,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_231.png,0.999023,346.933319,128.666048,-5.906140,285.248077,175.454712,"251.000000,141.000000,320.000000,210.000000","219.187042,50.533356,491.719116,397.466675"
20260625_101542_231,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_231.png,0.999023,346.933319,128.666048,-5.906140,413.231140,162.215088,"379.000000,128.000000,448.000000,196.000000","219.187042,50.533356,491.719116,397.466675"
20260625_101542_331,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_331.png,0.998535,350.048737,126.259405,-5.013114,287.454712,172.140579,"253.000000,138.000000,322.000000,206.000000","222.688416,52.448975,492.794952,402.497711"
20260625_101542_331,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_331.png,0.998535,350.048737,126.259405,-5.013114,413.231140,161.107559,"379.000000,127.000000,447.000000,195.000000","222.688416,52.448975,492.794952,402.497711"
20260625_101542_451,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_451.png,0.998535,353.192139,130.656301,-4.844000,281.942444,171.041489,"248.000000,137.000000,316.000000,205.000000","219.067245,47.403931,494.046692,400.596069"
20260625_101542_451,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_451.png,0.998535,353.192139,130.656301,-4.844000,412.132080,160.008469,"378.000000,126.000000,446.000000,194.000000","219.067245,47.403931,494.046692,400.596069"
20260625_101542_563,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_563.png,0.999023,353.192139,131.102766,-6.766173,285.248077,171.041489,"250.000000,136.000000,321.000000,206.000000","216.728745,43.971024,494.177490,397.163147"
20260625_101542_563,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_563.png,0.999023,353.192139,131.102766,-6.766173,415.437744,155.595261,"380.000000,120.000000,451.000000,191.000000","216.728745,43.971024,494.177490,397.163147"
20260625_101542_675,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_675.png,0.998535,359.563904,133.056573,-5.710587,284.149048,167.727356,"249.000000,132.000000,320.000000,203.000000","216.586884,41.969894,496.527069,401.533813"
20260625_101542_675,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_675.png,0.998535,359.563904,133.056573,-5.710587,416.545288,154.487747,"381.000000,119.000000,452.000000,190.000000","216.586884,41.969894,496.527069,401.533813"
20260625_101542_775,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_775.png,0.998535,356.363770,132.855154,-4.763642,284.149048,167.727356,"250.000000,133.000000,319.000000,202.000000","218.875504,47.002853,498.815674,403.366638"
20260625_101542_775,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_775.png,0.998535,356.363770,132.855154,-4.763642,416.545288,156.694336,"382.000000,122.000000,451.000000,191.000000","218.875504,47.002853,498.815674,403.366638"
20260625_101542_887,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_887.png,0.998047,359.563904,133.056573,-5.710587,281.942444,167.727356,"247.000000,132.000000,317.000000,203.000000","215.442581,43.114182,495.382751,402.678070"
20260625_101542_887,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_887.png,0.998047,359.563904,133.056573,-5.710587,414.338684,154.487747,"379.000000,119.000000,450.000000,190.000000","215.442581,43.114182,495.382751,402.678070"
20260625_101542_999,train,squint,squint,left,train/squint/squint/eye_L_20260625_101542_999.png,0.999023,350.048767,128.666050,-5.906146,285.248077,173.248108,"251.000000,139.000000,320.000000,208.000000","216.819092,47.831329,491.798553,397.880096"
20260625_101542_999,train,squint,squint,right,train/squint/squint/eye_R_20260625_101542_999.png,0.999023,350.048767,128.666050,-5.906146,413.231140,160.008469,"379.000000,125.000000,448.000000,195.000000","216.819092,47.831329,491.798553,397.880096"
20260625_101543_099,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_099.png,0.998535,350.048767,130.656301,-4.844000,284.149048,173.248108,"250.000000,139.000000,318.000000,207.000000","222.647980,51.264221,492.754517,401.312988"
20260625_101543_099,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_099.png,0.998535,350.048767,130.656301,-4.844000,414.338684,162.215088,"380.000000,128.000000,448.000000,196.000000","222.647980,51.264221,492.754517,401.312988"
20260625_101543_203,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_203.png,0.998535,356.363770,133.056575,-5.710593,281.942444,169.933960,"247.000000,135.000000,317.000000,205.000000","218.976898,49.291458,496.425629,405.655243"
20260625_101543_203,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_203.png,0.998535,356.363770,133.056575,-5.710593,414.338684,156.694336,"379.000000,122.000000,449.000000,192.000000","218.976898,49.291458,496.425629,405.655243"
20260625_101543_303,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_303.png,0.999023,356.363800,132.690129,-3.814081,284.149048,169.942444,"250.000000,136.000000,318.000000,204.000000","216.586884,41.200447,496.527069,397.564240"
20260625_101543_303,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_303.png,0.999023,356.363800,132.690129,-3.814081,416.545288,161.116013,"382.000000,127.000000,451.000000,195.000000","216.586884,41.200447,496.527069,397.564240"
20260625_101543_403,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_403.png,0.999023,350.048737,130.656301,-4.844000,284.149048,169.933960,"250.000000,136.000000,318.000000,204.000000","226.138580,50.160370,493.841187,400.209106"
20260625_101543_403,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_403.png,0.999023,350.048737,130.656301,-4.844000,414.338684,158.900940,"380.000000,125.000000,448.000000,193.000000","226.138580,50.160370,493.841187,400.209106"
20260625_101543_515,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_515.png,0.998535,353.192139,130.656301,-4.844000,284.149048,169.933960,"250.000000,136.000000,319.000000,204.000000","219.067245,48.588684,494.046692,401.780823"
20260625_101543_515,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_515.png,0.998535,353.192139,130.656301,-4.844000,414.338684,158.900940,"380.000000,125.000000,449.000000,193.000000","219.067245,48.588684,494.046692,401.780823"
20260625_101543_615,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_615.png,0.998047,362.792786,132.561632,-2.862405,286.355621,167.735825,"252.000000,133.000000,321.000000,202.000000","218.875504,36.841660,498.815674,399.634430"
20260625_101543_615,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_615.png,0.998047,362.792786,132.561632,-2.862405,418.751862,161.116013,"385.000000,127.000000,453.000000,195.000000","218.875504,36.841660,498.815674,399.634430"
20260625_101543_727,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_727.png,0.998535,359.563904,130.488523,-3.878517,286.355621,167.735825,"252.000000,133.000000,321.000000,202.000000","220.121231,38.456100,497.569946,398.020020"
20260625_101543_727,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_727.png,0.998535,359.563904,130.488523,-3.878517,416.545288,158.909424,"382.000000,124.000000,451.000000,193.000000","220.121231,38.456100,497.569946,398.020020"
20260625_101543_839,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_839.png,0.999023,343.845581,128.666050,-5.906146,285.248077,173.248108,"251.000000,139.000000,319.000000,207.000000","219.187042,52.077194,491.719116,395.922791"
20260625_101543_839,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_839.png,0.999023,343.845581,128.666050,-5.906146,413.231140,160.008469,"379.000000,126.000000,447.000000,194.000000","219.187042,52.077194,491.719116,395.922791"
20260625_101543_939,train,squint,squint,left,train/squint/squint/eye_L_20260625_101543_939.png,0.999023,356.363800,130.488525,-3.878530,286.355621,172.149033,"252.000000,138.000000,321.000000,206.000000","217.832611,41.200447,495.281342,397.564240"
20260625_101543_939,train,squint,squint,right,train/squint/squint/eye_R_20260625_101543_939.png,0.999023,356.363800,130.488525,-3.878530,416.545288,163.322601,"382.000000,129.000000,451.000000,197.000000","217.832611,41.200447,495.281342,397.564240"
20260625_101544_042,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_042.png,0.998535,346.933258,128.665989,-5.906149,283.041504,173.248108,"249.000000,139.000000,317.000000,208.000000","219.187042,51.677643,491.719116,398.610901"
20260625_101544_042,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_042.png,0.998535,346.933258,128.665989,-5.906149,411.024506,160.008469,"377.000000,126.000000,445.000000,194.000000","219.187042,51.677643,491.719116,398.610901"
20260625_101544_143,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_143.png,0.999023,350.048767,128.457744,-4.927109,285.248077,173.248108,"251.000000,139.000000,319.000000,207.000000","217.963394,46.687012,492.942810,396.735779"
20260625_101544_143,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_143.png,0.999023,350.048767,128.457744,-4.927109,413.231140,162.215088,"379.000000,128.000000,447.000000,196.000000","217.963394,46.687012,492.942810,396.735779"
20260625_101544_243,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_243.png,0.998535,350.048767,130.656331,-4.843999,285.248077,174.347168,"251.000000,140.000000,319.000000,208.000000","215.584442,51.304657,493.033173,401.353424"
20260625_101544_243,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_243.png,0.998535,350.048767,130.656331,-4.843999,415.437744,163.314148,"381.000000,129.000000,449.000000,197.000000","215.584442,51.304657,493.033173,401.353424"
20260625_101544_355,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_355.png,0.998535,346.933258,128.666048,-5.906140,285.248077,175.454712,"251.000000,141.000000,320.000000,210.000000","216.819092,51.677643,491.798553,398.610901"
20260625_101544_355,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_355.png,0.998535,346.933258,128.666048,-5.906140,413.231140,162.215088,"379.000000,128.000000,448.000000,196.000000","216.819092,51.677643,491.798553,398.610901"
20260625_101544_455,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_455.png,0.998535,353.192139,132.855154,-4.763642,283.041504,172.140579,"249.000000,138.000000,317.000000,206.000000","217.873047,49.732971,495.321777,402.925110"
20260625_101544_455,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_455.png,0.998535,353.192139,132.855154,-4.763642,415.437744,161.107559,"381.000000,127.000000,450.000000,195.000000","217.873047,49.732971,495.321777,402.925110"
20260625_101544_566,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_566.png,0.998535,359.563904,132.690129,-3.814081,284.149048,172.149033,"250.000000,138.000000,319.000000,207.000000","216.474228,40.744690,498.928284,400.308594"
20260625_101544_566,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_566.png,0.998535,359.563904,132.690129,-3.814081,416.545288,163.322601,"382.000000,129.000000,451.000000,198.000000","216.474228,40.744690,498.928284,400.308594"
20260625_101544_667,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_667.png,0.998535,353.192139,135.054260,-4.685900,280.834900,169.933960,"247.000000,136.000000,315.000000,204.000000","217.963394,46.300064,492.942810,399.492188"
20260625_101544_667,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_667.png,0.998535,353.192139,135.054260,-4.685900,415.437744,158.900940,"381.000000,125.000000,450.000000,193.000000","217.963394,46.300064,492.942810,399.492188"
20260625_101544_779,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_779.png,0.998535,353.192139,132.855154,-4.763642,281.942444,173.248108,"248.000000,139.000000,316.000000,208.000000","219.067245,47.403931,494.046692,400.596069"
20260625_101544_779,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_779.png,0.998535,353.192139,132.855154,-4.763642,414.338684,162.215088,"380.000000,128.000000,449.000000,197.000000","219.067245,47.403931,494.046692,400.596069"
20260625_101544_891,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_891.png,0.999023,356.363831,130.861104,-5.806720,284.149048,174.347168,"249.000000,139.000000,319.000000,210.000000","218.976898,48.147141,496.425629,404.510956"
20260625_101544_891,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_891.png,0.999023,356.363831,130.861104,-5.806720,414.338684,161.107559,"379.000000,126.000000,449.000000,196.000000","218.976898,48.147141,496.425629,404.510956"
20260625_101544_991,train,squint,squint,left,train/squint/squint/eye_L_20260625_101544_991.png,0.998047,353.192139,130.861106,-5.806727,283.041504,175.454712,"248.000000,141.000000,318.000000,210.000000","217.963394,48.548218,492.942810,401.740356"
20260625_101544_991,train,squint,squint,right,train/squint/squint/eye_R_20260625_101544_991.png,0.998047,353.192139,130.861106,-5.806727,413.231140,162.215088,"378.000000,127.000000,448.000000,197.000000","217.963394,48.548218,492.942810,401.740356"
20260625_101545_103,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_103.png,0.998535,362.792786,132.561634,-2.862418,286.355621,169.942444,"252.000000,136.000000,321.000000,204.000000","220.019806,39.130249,499.959991,401.923035"
20260625_101545_103,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_103.png,0.998535,362.792786,132.561634,-2.862418,418.751862,163.322601,"385.000000,129.000000,453.000000,198.000000","220.019806,39.130249,499.959991,401.923035"
20260625_101545_214,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_214.png,0.998535,362.792786,132.690129,-3.814081,284.149048,172.149033,"249.000000,137.000000,319.000000,207.000000","217.618561,39.130249,500.072632,401.923035"
20260625_101545_214,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_214.png,0.998535,362.792786,132.690129,-3.814081,416.545288,163.322601,"382.000000,129.000000,451.000000,198.000000","217.618561,39.130249,500.072632,401.923035"
20260625_101545_315,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_315.png,0.998535,353.192139,130.656301,-4.844000,283.041504,173.248108,"249.000000,139.000000,317.000000,208.000000","216.819092,47.403931,491.798553,400.596069"
20260625_101545_315,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_315.png,0.998535,353.192139,130.656301,-4.844000,413.231140,162.215088,"379.000000,128.000000,448.000000,197.000000","216.819092,47.403931,491.798553,400.596069"
20260625_101545_427,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_427.png,0.998535,353.192139,128.666048,-5.906140,285.248077,177.661316,"250.000000,143.000000,320.000000,213.000000","217.963394,50.836823,492.942810,404.028961"
20260625_101545_427,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_427.png,0.998535,353.192139,128.666048,-5.906140,413.231140,164.421692,"378.000000,130.000000,448.000000,199.000000","217.963394,50.836823,492.942810,404.028961"
20260625_101545_539,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_539.png,0.998535,356.363831,133.056576,-5.710600,281.942444,172.140579,"247.000000,137.000000,317.000000,207.000000","221.435211,48.147141,493.967285,404.510956"
20260625_101545_539,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_539.png,0.998535,356.363831,133.056576,-5.710600,414.338684,158.900940,"379.000000,124.000000,449.000000,194.000000","221.435211,48.147141,493.967285,404.510956"
20260625_101545_639,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_639.png,0.998535,362.792755,130.656301,-4.844000,283.041504,176.562225,"248.000000,141.000000,318.000000,212.000000","219.107681,40.274567,494.087158,403.067322"
20260625_101545_639,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_639.png,0.998535,362.792755,130.656301,-4.844000,413.231140,165.529205,"378.000000,130.000000,449.000000,201.000000","219.107681,40.274567,494.087158,403.067322"
20260625_101545_750,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_750.png,0.998535,356.363831,130.861104,-5.806720,281.942444,174.347168,"247.000000,139.000000,317.000000,210.000000","218.976898,48.147141,496.425629,404.510956"
20260625_101545_750,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_750.png,0.998535,356.363831,130.861104,-5.806720,412.132080,161.107559,"377.000000,126.000000,447.000000,196.000000","218.976898,48.147141,496.425629,404.510956"
20260625_101545_854,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_854.png,0.998047,353.192139,133.056575,-5.710593,280.834900,175.454712,"246.000000,141.000000,316.000000,210.000000","216.728745,47.403931,494.177490,400.596069"
20260625_101545_854,train,squint,squint,right,train/squint/squint/eye_R_20260625_101545_854.png,0.998047,353.192139,133.056575,-5.710593,413.231140,162.215088,"378.000000,127.000000,448.000000,197.000000","216.728745,47.403931,494.177490,400.596069"
20260625_101545_955,train,squint,squint,left,train/squint/squint/eye_L_20260625_101545_955.png,0.998535,359.563904,132.855154,-4.763642,279.735840,172.140579,"245.000000,137.000000,315.000000,207.000000","218.976898,43.114182,496.425629,402.678070"
